train_loss,epoch,step,val_loss
0.16760534048080444,7,7499,
,7,7503,0.18467165529727936
0.10686860233545303,8,7549,
0.0968860313296318,8,7599,
0.0046951649710536,8,7649,
0.021595655009150505,8,7699,
0.0020729489624500275,8,7749,
0.0004931823932565749,8,7799,
0.010499827563762665,8,7849,
0.05064726248383522,8,7899,
0.005958530120551586,8,7949,
0.06826860457658768,8,7999,
0.01912057399749756,8,8049,
0.01444454025477171,8,8099,
0.0542631559073925,8,8149,
0.0007530588773079216,8,8199,
0.05110682174563408,8,8249,
0.022431863471865654,8,8299,
0.0007526973495259881,8,8349,
0.03175836801528931,8,8399,
,8,8441,0.12528389692306519
0.052909642457962036,9,8449,
0.04923495650291443,9,8499,
0.03331168740987778,9,8549,
0.035164061933755875,9,8599,
0.003399861743673682,9,8649,
0.03214707598090172,9,8699,
0.0032814787700772285,9,8749,
0.0006729998858645558,9,8799,
0.0075467131100595,9,8849,
0.14564476907253265,9,8899,
0.013839242048561573,9,8949,
0.011305978521704674,9,8999,
0.02032104879617691,9,9049,
0.1356208175420761,9,9099,
0.010198469273746014,9,9149,
0.008667188696563244,9,9199,
0.009399249218404293,9,9249,
0.05837474390864372,9,9299,
0.00819646380841732,9,9349,
,9,9379,0.10937663912773132
0.04522969201207161,10,9399,
0.10710112005472183,10,9449,
0.010759437456727028,10,9499,
0.005786022171378136,10,9549,
0.01765642687678337,10,9599,
0.009593866765499115,10,9649,
0.011627732776105404,10,9699,
0.01308276318013668,10,9749,
0.0046278322115540504,10,9799,
0.06317989528179169,10,9849,
0.001404919777996838,10,9899,
0.014980151318013668,10,9949,
0.029146278277039528,10,9999,
0.001687802141532302,10,10049,
0.02149597927927971,10,10099,
0.004555537831038237,10,10149,
0.00023514829808846116,10,10199,
0.0025755693204700947,10,10249,
0.004727290011942387,10,10299,
,10,10317,0.10113155096769333
0.009080802090466022,11,10349,
0.002775086322799325,11,10399,
0.06117330119013786,11,10449,
0.04055889695882797,11,10499,
0.008781466633081436,11,10549,
0.014854463748633862,11,10599,
0.003857316682115197,11,10649,
0.0011079594260081649,11,10699,
0.02006368339061737,11,10749,
0.0026727095246315002,11,10799,
0.0007164475391618907,11,10849,
0.0001354402193101123,11,10899,
0.0025132806040346622,11,10949,
0.0025226022116839886,11,10999,
0.0073243435472249985,11,11049,
0.003653864609077573,11,11099,
7.166824798332527e-05,11,11149,
3.243082028347999e-05,11,11199,
0.0029749334789812565,11,11249,
,11,11255,0.10869939625263214
0.045538756996393204,12,11299,
0.0005750140990130603,12,11349,
0.00943486113101244,12,11399,
0.011979456059634686,12,11449,
0.018100447952747345,12,11499,
0.0034655737690627575,12,11549,
0.00752166286110878,12,11599,
0.055083177983760834,12,11649,
0.0037341576535254717,12,11699,
0.026819510385394096,12,11749,
0.05472264438867569,12,11799,
0.0018657696200534701,12,11849,
0.03202851861715317,12,11899,
0.017504969611763954,12,11949,
0.02362179197371006,12,11999,
0.0021054805256426334,12,12049,
0.048976488411426544,12,12099,
3.263481266913004e-05,12,12149,
,12,12193,0.10778713971376419
0.0006189162959344685,13,12199,
0.04139517620205879,13,12249,
0.0011235829442739487,13,12299,
0.0019063418731093407,13,12349,
0.002429646672680974,13,12399,
6.685379048576578e-05,13,12449,
0.026255642995238304,13,12499,
0.0018686692928895354,13,12549,
0.019675277173519135,13,12599,
0.12812495231628418,13,12649,
0.01454841997474432,13,12699,
0.005394575651735067,13,12749,
0.0003735657664947212,13,12799,
0.006491377484053373,13,12849,
0.04283517599105835,13,12899,
0.009433208964765072,13,12949,
0.0016578513896092772,13,12999,
0.08518584072589874,13,13049,
0.0018275430193170905,13,13099,
,13,13131,0.14582307636737823
0.03178074583411217,14,13149,
0.0531100258231163,14,13199,
0.008350824937224388,14,13249,
0.0007147910655476153,14,13299,
0.07257812470197678,14,13349,
0.00103577203117311,14,13399,
0.00673529040068388,14,13449,
3.9828752051107585e-05,14,13499,
0.004528540186583996,14,13549,
0.0359894260764122,14,13599,
0.001184453722089529,14,13649,
0.0021925850305706263,14,13699,
0.0019146216800436378,14,13749,
0.13684473931789398,14,13799,
0.002445320598781109,14,13849,
0.0015740147791802883,14,13899,
0.001998976105824113,14,13949,
0.009215714409947395,14,13999,
5.165640232007718e-06,14,14049,
,14,14069,0.1232522502541542
0.001689290627837181,15,14099,
0.030737556517124176,15,14149,
0.0068624308332800865,15,14199,
0.025514831766486168,15,14249,
0.008466050028800964,15,14299,
0.06424157321453094,15,14349,
0.028365321457386017,15,14399,
0.03875970095396042,15,14449,
0.01142544113099575,15,14499,
0.0007029337575659156,15,14549,
0.0016030268743634224,15,14599,
0.010022456757724285,15,14649,
0.01754503883421421,15,14699,
3.145863229292445e-05,15,14749,
0.0060095940716564655,15,14799,
0.04612620919942856,15,14849,
0.0023972662165760994,15,14899,
0.002287374110892415,15,14949,
0.0006445572362281382,15,14999,
,15,15007,0.12352418899536133
0.0003171891439706087,16,15049,
0.0030696503818035126,16,15099,
1.9113254893454723e-05,16,15149,
0.013409744948148727,16,15199,
0.00015883987362030894,16,15249,
3.9442716115445364e-06,16,15299,
5.955011147307232e-05,16,15349,
0.00026005852851085365,16,15399,
0.0020779273472726345,16,15449,
0.227376788854599,16,15499,
0.004531253594905138,16,15549,
0.049630057066679,16,15599,
0.08407583832740784,16,15649,
0.0068788607604801655,16,15699,
0.0017977770185098052,16,15749,
1.9510909623932093e-05,16,15799,
0.0035932057071477175,16,15849,
0.026013337075710297,16,15899,
,16,15945,0.1663750410079956
0.00035194389056414366,17,15949,
0.04574808105826378,17,15999,
0.05279411002993584,17,16049,
0.0020217832643538713,17,16099,
0.0014286809600889683,17,16149,
2.3459056137653533e-06,17,16199,
0.05335842818021774,17,16249,
0.013015907257795334,17,16299,
0.032440751791000366,17,16349,
0.02144431509077549,17,16399,
0.010466055013239384,17,16449,
0.1136457622051239,17,16499,
0.010121085681021214,17,16549,
0.0020620625000447035,17,16599,
0.021511700004339218,17,16649,
0.002062630606815219,17,16699,
0.007385485805571079,17,16749,
0.016404831781983376,17,16799,
0.026003850623965263,17,16849,
,17,16883,0.13656193017959595
0.004276850260794163,18,16899,
0.0016881198389455676,18,16949,
0.0002954859519377351,18,16999,
0.0003825052408501506,18,17049,
0.0005965313175693154,18,17099,
0.0013476251624524593,18,17149,
0.001717489561997354,18,17199,
0.023566069081425667,18,17249,
0.014145370572805405,18,17299,
4.025868111057207e-05,18,17349,
0.00345517136156559,18,17399,
0.0007984780240803957,18,17449,
0.016010595485568047,18,17499,
0.03593792766332626,18,17549,
0.0425911545753479,18,17599,
0.005766373593360186,18,17649,
0.0001998422376345843,18,17699,
0.013368983753025532,18,17749,
0.000177532245288603,18,17799,
,18,17821,0.14782999455928802
0.0008983901352621615,19,17849,
0.0007413345156237483,19,17899,
0.0011830517323687673,19,17949,
0.0010928446426987648,19,17999,
0.0007127705030143261,19,18049,
0.002776188775897026,19,18099,
0.0038838512264192104,19,18149,
0.003372837556526065,19,18199,
0.0002798328350763768,19,18249,
1.1379643183317967e-05,19,18299,
0.00021468328486662358,19,18349,
0.0029606709722429514,19,18399,
3.453400495345704e-05,19,18449,
5.833132036059396e-06,19,18499,
0.06473296880722046,19,18549,
0.00901469960808754,19,18599,
0.03445970639586449,19,18649,
0.008361446671187878,19,18699,
2.2462336346507072e-05,19,18749,
,19,18759,0.12646038830280304
0.00027003217837773263,20,18799,
0.0037293597124516964,20,18849,
0.0040169041603803635,20,18899,
0.009911934845149517,20,18949,
0.02043182961642742,20,18999,
0.0006294359918683767,20,19049,
0.0030186125077307224,20,19099,
0.00037694969796575606,20,19149,
0.00014945240400265902,20,19199,
0.00022684271971229464,20,19249,
0.00030597863951697946,20,19299,
0.03121664561331272,20,19349,
4.6041463065193966e-05,20,19399,
0.0009145817020907998,20,19449,
0.034913450479507446,20,19499,
0.0014788138214498758,20,19549,
0.005210099741816521,20,19599,
0.00022316313697956502,20,19649,
,20,19697,0.13589195907115936
0.000912342919036746,21,19699,
0.0004732235101982951,21,19749,
0.0006689472356811166,21,19799,
0.001774607109837234,21,19849,
0.0006784340948797762,21,19899,
0.0001284502650378272,21,19949,
0.00027246330864727497,21,19999,
0.009551347233355045,21,20049,
0.005823689047247171,21,20099,
8.854275620251428e-06,21,20149,
5.075263834442012e-05,21,20199,
0.0005577174597419798,21,20249,
0.0012659846106544137,21,20299,
0.00023528773454017937,21,20349,
0.006554402876645327,21,20399,
0.0012834620429202914,21,20449,
0.0959303230047226,21,20499,
0.0005357624613679945,21,20549,
0.002967255190014839,21,20599,
,21,20635,0.13498404622077942
0.00169776426628232,22,20649,
0.001314898720011115,22,20699,
0.03944329917430878,22,20749,
0.0060673970729112625,22,20799,
0.004276902414858341,22,20849,
0.021383509039878845,22,20899,
0.0007120668888092041,22,20949,
0.00010778900468721986,22,20999,
0.028870008885860443,22,21049,
0.0009503770852461457,22,21099,
0.007913540117442608,22,21149,
0.009217152372002602,22,21199,
0.0002982630976475775,22,21249,
0.000219700435991399,22,21299,
1.563893965794705e-05,22,21349,
6.554204446729273e-05,22,21399,
0.0030212383717298508,22,21449,
0.0003787184541579336,22,21499,
0.03387510031461716,22,21549,
,22,21573,0.15317252278327942
0.0017523578135296702,23,21599,
0.0025593340396881104,23,21649,
0.0024520759470760822,23,21699,
0.0014501723926514387,23,21749,
0.05851098522543907,23,21799,
5.259372846921906e-05,23,21849,
0.0005490257753990591,23,21899,
0.00031343079172074795,23,21949,
0.015780186280608177,23,21999,
0.004389353096485138,23,22049,
0.00939172226935625,23,22099,
3.6803736293222755e-05,23,22149,
0.03644494712352753,23,22199,
0.0017826996045187116,23,22249,
0.005029602441936731,23,22299,
0.006670995149761438,23,22349,
0.06741329282522202,23,22399,
0.07143540680408478,23,22449,
2.2464918458808825e-07,23,22499,
,23,22511,0.158478781580925
0.040883734822273254,24,22549,
4.423264726938214e-06,24,22599,
8.496902592014521e-05,24,22649,
0.001204097643494606,24,22699,
0.00011328644905006513,24,22749,
0.050392549484968185,24,22799,
0.005662592127919197,24,22849,
0.013916249386966228,24,22899,
0.01504560187458992,24,22949,
1.1255699064349756e-05,24,22999,
0.003354754764586687,24,23049,
0.0003973398415837437,24,23099,
4.4907887058798224e-05,24,23149,
0.01090262457728386,24,23199,
1.4970156371418852e-05,24,23249,
0.08166877925395966,24,23299,
0.0007477886974811554,24,23349,
0.00018286056001670659,24,23399,
6.202383247000398e-06,24,23449,
,24,23449,0.15755166113376617
1.2267910278751515e-05,25,23499,
0.00671578012406826,25,23549,
0.003631017403677106,25,23599,
0.07167424261569977,25,23649,
0.001659070374444127,25,23699,
0.0014761128695681691,25,23749,
0.00021631391427945346,25,23799,
0.0007619403768330812,25,23849,
0.009318741038441658,25,23899,
0.0053848098032176495,25,23949,
1.6860307368915528e-05,25,23999,
0.04295370727777481,25,24049,
0.0030333988834172487,25,24099,
0.006159910000860691,25,24149,
0.031247008591890335,25,24199,
8.943748980527744e-05,25,24249,
0.10725121945142746,25,24299,
7.801007450325415e-05,25,24349,
,25,24387,0.1841745227575302
0.0013408754020929337,26,24399,
0.035479724407196045,26,24449,
8.928642637329176e-05,26,24499,
8.438029908575118e-05,26,24549,
2.9862845622119494e-05,26,24599,
0.0012150112306699157,26,24649,
0.0001133303449023515,26,24699,
6.926553760422394e-05,26,24749,
0.0004762330208905041,26,24799,
1.3471204511006363e-05,26,24849,
0.09001746773719788,26,24899,
0.00112507538869977,26,24949,
1.3498317457560915e-05,26,24999,
0.1786479502916336,26,25049,
0.01310500968247652,26,25099,
0.009765575639903545,26,25149,
0.05147295072674751,26,25199,
0.005621863529086113,26,25249,
0.00020435845362953842,26,25299,
,26,25325,0.15716850757598877
2.8715070584439673e-05,27,25349,
4.1598828829592094e-05,27,25399,
0.02331702597439289,27,25449,
0.0006343667046166956,27,25499,
0.00038008447154425085,27,25549,
0.015151591040194035,27,25599,
5.5382479331456125e-05,27,25649,
0.008639252744615078,27,25699,
0.000598989543505013,27,25749,
1.7829913758760085e-06,27,25799,
0.013145824894309044,27,25849,
1.1612038179009687e-05,27,25899,
0.0006177969626151025,27,25949,
0.004018360283225775,27,25999,
0.003397728782147169,27,26049,
0.000618587015196681,27,26099,
4.9332447815686464e-06,27,26149,
0.0003218383644707501,27,26199,
1.2523545933618152e-07,27,26249,
,27,26263,0.16489118337631226
0.005228045862168074,28,26299,
6.249637226574123e-05,28,26349,
0.000216399144846946,28,26399,
0.003074613166972995,28,26449,
0.0003997205931227654,28,26499,
8.960790728451684e-05,28,26549,
0.006826825439929962,28,26599,
0.014190350659191608,28,26649,
0.002387651475146413,28,26699,
0.014069975353777409,28,26749,
0.0023809042759239674,28,26799,
0.022140512242913246,28,26849,
0.0005058725364506245,28,26899,
1.704493297438603e-05,28,26949,
0.0005415129126049578,28,26999,
1.844705366238486e-05,28,27049,
0.0003358079120516777,28,27099,
1.3966981896373909e-05,28,27149,
1.316908964099639e-07,28,27199,
,28,27201,0.17939791083335876
9.110686369240284e-05,29,27249,
3.343786738696508e-05,29,27299,
0.03126093000173569,29,27349,
0.00013392318214755505,29,27399,
0.0022333161905407906,29,27449,
0.0001669737248448655,29,27499,
1.262683440472756e-06,29,27549,
0.00018909263599198312,29,27599,
0.04049396514892578,29,27649,
0.0002507756289560348,29,27699,
0.00017860512889456004,29,27749,
1.1661100870696828e-05,29,27799,
0.002850645687431097,29,27849,
2.118545125995297e-05,29,27899,
0.009134511463344097,29,27949,
2.626071363920346e-06,29,27999,
0.00696027185767889,29,28049,
3.735115024028346e-05,29,28099,
,29,28139,0.1541658341884613
0.016865283250808716,30,28149,
6.494168701465242e-06,30,28199,
0.00036318026832304895,30,28249,
0.00013490182755049318,30,28299,
0.015234705992043018,30,28349,
2.4908946215873584e-05,30,28399,
2.065094122372102e-05,30,28449,
0.0005416175699792802,30,28499,
0.04678095504641533,30,28549,
0.001705175032839179,30,28599,
6.60623554722406e-05,30,28649,
0.000752440479118377,30,28699,
0.0002187940845033154,30,28749,
1.0877410204557236e-05,30,28799,
0.1378278136253357,30,28849,
0.0024503415916115046,30,28899,
5.92647775192745e-05,30,28949,
7.027388346614316e-05,30,28999,
5.079136826680042e-06,30,29049,
,30,29077,0.1831081211566925
0.04977504163980484,31,29099,
2.908690476033371e-05,31,29149,
0.0015820557018741965,31,29199,
0.024677885696291924,31,29249,
0.00043522808118723333,31,29299,
0.0010749372886493802,31,29349,
0.002122338395565748,31,29399,
7.628776074852794e-05,31,29449,
0.0004887049435637891,31,29499,
3.3085398172261193e-05,31,29549,
0.014995070174336433,31,29599,
3.6795984215132194e-07,31,29649,
0.02075141854584217,31,29699,
0.0004446349339559674,31,29749,
0.0015679557109251618,31,29799,
0.0003796480887103826,31,29849,
4.5833598960598465e-06,31,29899,
2.41949737755931e-06,31,29949,
3.873261711362375e-09,31,29999,
,31,30015,0.14351016283035278
1.1606874750214047e-06,32,30049,
0.00021648564143106341,32,30099,
0.00010686329915188253,32,30149,
0.00026033743051812053,32,30199,
0.0037724548019468784,32,30249,
0.04951182007789612,32,30299,
2.6540881663095206e-05,32,30349,
0.0003601590869948268,32,30399,
0.00021523586474359035,32,30449,
0.04529808089137077,32,30499,
0.0549430176615715,32,30549,
0.21875658631324768,32,30599,
0.007837697863578796,32,30649,
0.07312335073947906,32,30699,
0.0012959068408235908,32,30749,
8.383545355172828e-05,32,30799,
0.00017910735914483666,32,30849,
0.12366260588169098,32,30899,
0.00039426833973266184,32,30949,
,32,30953,0.17295347154140472
0.15453431010246277,33,30999,
0.0005471460171975195,33,31049,
0.030172143131494522,33,31099,
0.005636625457555056,33,31149,
0.008329194970428944,33,31199,
8.961436833487824e-06,33,31249,
0.0010112866293638945,33,31299,
0.0001778860023478046,33,31349,
0.0001074700994649902,33,31399,
0.022691508755087852,33,31449,
0.0305632334202528,33,31499,
3.3464980333519634e-06,33,31549,
0.010258490219712257,33,31599,
0.00011742567585315555,33,31649,
3.223070234525949e-05,33,31699,
0.013987473212182522,33,31749,
2.6660950425139163e-06,33,31799,
8.945943409344181e-05,33,31849,
,33,31891,0.15791654586791992
1.672861799306702e-05,34,31899,
5.910081017646007e-05,34,31949,
0.00030170512036420405,34,31999,
0.0006023683818057179,34,32049,
0.010613273829221725,34,32099,
0.03978629782795906,34,32149,
2.8533027034427505e-06,34,32199,
0.16345533728599548,34,32249,
0.0007052202709019184,34,32299,
0.10663997381925583,34,32349,
5.879352829651907e-05,34,32399,
7.891125278547406e-06,34,32449,
7.139712465686898e-07,34,32499,
0.09848473221063614,34,32549,
5.602028068096843e-06,34,32599,
0.05073980987071991,34,32649,
6.158485916785139e-07,34,32699,
0.003958685323596001,34,32749,
0.0008490512263961136,34,32799,
,34,32829,0.17534708976745605
0.0005409643054008484,35,32849,
6.093931688155863e-07,35,32899,
0.0002741094504017383,35,32949,
0.00023484361008740962,35,32999,
0.016938548535108566,35,33049,
0.014851938001811504,35,33099,
0.00019978542695753276,35,33149,
0.00026033743051812053,35,33199,
7.474749872926623e-05,35,33249,
2.1235802705632523e-05,35,33299,
5.571041583607439e-06,35,33349,
2.0377228793222457e-05,35,33399,
0.0019337194971740246,35,33449,
1.7965478036785498e-05,35,33499,
0.03910104185342789,35,33549,
9.291438618674874e-05,35,33599,
0.0001231968344654888,35,33649,
4.928079761157278e-06,35,33699,
1.0858043424377684e-06,35,33749,
,35,33767,0.1681964248418808
9.050263179233298e-05,36,33799,
0.00010134389594895765,36,33849,
0.00038747722283005714,36,33899,
0.0013475982705131173,36,33949,
6.246667180676013e-05,36,33999,
0.014009461738169193,36,34049,
0.004726458340883255,36,34099,
9.759328349900898e-06,36,34149,
0.002310874406248331,36,34199,
0.10443870723247528,36,34249,
0.004010483622550964,36,34299,
0.0019452747656032443,36,34349,
2.5666813598945737e-06,36,34399,
0.040512409061193466,36,34449,
6.263064278755337e-06,36,34499,
0.013761978596448898,36,34549,
0.0009291438618674874,36,34599,
0.007112630642950535,36,34649,
7.74652342272475e-09,36,34699,
,36,34705,0.17846646904945374
0.1588331013917923,37,34749,
2.5203315090038814e-05,37,34799,
0.0030762567184865475,37,34849,
0.001820683479309082,37,34899,
0.023832837119698524,37,34949,
1.866008278739173e-05,37,34999,
0.0009032149682752788,37,35049,
2.6777149741974426e-06,37,35099,
6.129565736046061e-05,37,35149,
9.226754627889022e-05,37,35199,
1.8284377802046947e-05,37,35249,
0.0001183449276140891,37,35299,
3.0092660381342284e-05,37,35349,
8.438546501565725e-05,37,35399,
0.0066092973574995995,37,35449,
3.524022758938372e-05,37,35499,
0.13062313199043274,37,35549,
4.5188052411049284e-08,37,35599,
,37,35643,0.1785905957221985
0.001415612525306642,38,35649,
0.070734903216362,38,35699,
9.268715075450018e-06,38,35749,
0.05172519385814667,38,35799,
4.042910222779028e-05,38,35849,
0.00012030221841996536,38,35899,
3.388071127119474e-05,38,35949,
6.2346603044716176e-06,38,35999,
2.0479226805036888e-05,38,36049,
0.0010304399766027927,38,36099,
0.04946426302194595,38,36149,
1.922428964462597e-06,38,36199,
1.0199588729165043e-07,38,36249,
6.996401680225972e-06,38,36299,
0.0461592935025692,38,36349,
0.0017104634316638112,38,36399,
1.8789194655255415e-05,38,36449,
3.706711368067772e-06,38,36499,
0.008120546117424965,38,36549,
,38,36581,0.2004532516002655
0.005708757787942886,39,36599,
9.360382478007523e-07,39,36649,
6.70074257413944e-07,39,36699,
0.0014754338189959526,39,36749,
9.192153811454773e-05,39,36799,
1.634645559533965e-05,39,36849,
1.6106312614283524e-05,39,36899,
1.332272859144723e-05,39,36949,
0.0004811908002011478,39,36999,
0.00020470187882892787,39,37049,
1.3685524891116074e-07,39,37099,
1.0302876489731716e-06,39,37149,
1.6009482351364568e-05,39,37199,
2.1379113604780287e-05,39,37249,
3.208351699868217e-06,39,37299,
3.2354644190490944e-06,39,37349,
0.040819741785526276,39,37399,
0.12190110981464386,39,37449,
7.617414610194828e-08,39,37499,
,39,37519,0.19034522771835327
1.0306749572919216e-05,40,37549,
0.00018863558943849057,40,37599,
0.000574191682972014,40,37649,
1.2717209756374359e-05,40,37699,
0.000511035555973649,40,37749,
6.671047685813392e-06,40,37799,
0.0017426398117095232,40,37849,
0.0035396667663007975,40,37899,
0.05305185541510582,40,37949,
1.5105720763131103e-07,40,37999,
1.7442589523852803e-06,40,38049,
0.09485455602407455,40,38099,
0.0009608723339624703,40,38149,
9.812262646846648e-08,40,38199,
0.0004993796464987099,40,38249,
0.0006453112000599504,40,38299,
0.00010729193309089169,40,38349,
8.349074050784111e-05,40,38399,
6.584544820498195e-08,40,38449,
,40,38457,0.2004789561033249
2.582174474241583e-08,41,38499,
6.35473188594915e-05,41,38549,
0.0018498001154512167,41,38599,
0.05095682293176651,41,38649,
0.023320641368627548,41,38699,
1.962839814950712e-05,41,38749,
1.048362832989369e-06,41,38799,
4.002370346256612e-08,41,38849,
0.0008359351195394993,41,38899,
0.0013102676020935178,41,38949,
1.683448499534279e-05,41,38999,
0.00023649618378840387,41,39049,
0.0007142074755392969,41,39099,
0.03300376981496811,41,39149,
0.033864401280879974,41,39199,
2.6090292521985248e-05,41,39249,
5.6704552662267815e-06,41,39299,
8.02217036834918e-05,41,39349,
,41,39395,0.19634097814559937
0.00010117992496816441,42,39399,
0.001264404272660613,42,39449,
4.208944517358759e-07,42,39499,
8.698054443811998e-06,42,39549,
6.726564834025339e-07,42,39599,
4.721118602901697e-05,42,39649,
0.000812891754321754,42,39699,
0.002437309129163623,42,39749,
0.028963664546608925,42,39799,
0.002385794883593917,42,39849,
0.006563201546669006,42,39899,
0.00033727847039699554,42,39949,
0.04782997816801071,42,39999,
0.05613143742084503,42,40049,
3.4614047308423324e-06,42,40099,
1.4589285513011419e-07,42,40149,
0.0007431021076627076,42,40199,
3.0921539746486815e-06,42,40249,
4.7679850467829965e-06,42,40299,
,42,40333,0.1899295449256897
2.5963765892811352e-06,43,40349,
0.002172077540308237,43,40399,
0.0019219950772821903,43,40449,
0.0001750856317812577,43,40499,
1.0199589439707779e-07,43,40549,
0.00010398287849966437,43,40599,
0.0012098777806386352,43,40649,
0.017573559656739235,43,40699,
5.285710722091608e-05,43,40749,
0.005983081646263599,43,40799,
0.0,43,40849,
0.00012329495802987367,43,40899,
7.66673474572599e-05,43,40949,
0.0002268298267154023,43,40999,
0.0055789765901863575,43,41049,
0.009770652279257774,43,41099,
0.038549840450286865,43,41149,
0.0014114012010395527,43,41199,
8.908502024951304e-08,43,41249,
,43,41271,0.261221706867218
0.13245977461338043,44,41299,
7.1074355219025165e-06,44,41349,
1.7920290247275261e-06,44,41399,
0.0007207985036075115,44,41449,
0.0009562734630890191,44,41499,
0.0005056814406998456,44,41549,
1.136156697612023e-07,44,41599,
0.010010762140154839,44,41649,
0.000196511231479235,44,41699,
6.455436185603958e-09,44,41749,
0.0005256752483546734,44,41799,
0.004801092203706503,44,41849,
0.01713704876601696,44,41899,
4.006243671028642e-06,44,41949,
4.437079405761324e-05,44,41999,
0.0004445317026693374,44,42049,
0.0184223260730505,44,42099,
0.01113877072930336,44,42149,
6.321162345557241e-06,44,42199,
,44,42209,0.19701962172985077
